,text,gv_score
58,wrestling team stronger than ever hylton wrestling set the theme of victory early in the season with a fist place win at the blue devil duels tournament although key players calypso saunders and mark blakely graduated last year the team still persisted their success was evident at districts where seniors shawn nonaka jaden deristel and nicholas lorenzo all won first place titles and they proceeded to continue their reign of victory at the regional competition the team also defeated its rival forest park high school in a few wrestling meets i thought this season went great with the seniors going out in style and getting the young guys acclimated for the future said coach leonard tj jackson nonaka was named cardinal district wrestler of the year after earning 38 victories this season he also earned the occoquan region wrestler of the year title his greatest victory was against potomac high schools syed moaz in a 52 win at the cardinal district tournament its been a goal of mine since my freshman year to be a district champion and district wrestler of the year so i feel honored to be able to accomplish that this is a step in the right direction i cant look past anyone or any goal ahead of me when i first went to hylton not very many people expected much from us so i am really excited to be able to represent my school and show them that good wrestlers can come from there said nonaka following the meet,0.999377565344886
59,mr daniel mejia serving up smiles hyltons cafeteria staff take the time to provide hot and nutritious lunches for the students without complaints mr daniel mejia always greets students with a big smile and asks them how they are doing hes known by other students as the one who always smiles and stays optimistic no matter what mejia was born and raised in arlington virginia he is of el salvadorian and guatemalan descent he is married and has a daughter who is currently in the third grade he decided to work at hylton as a lunchman due to an agreement with his wife that they would both get jobs close to their home he says the people and team are what he most loves about working here he shared that he feels closer to his daughter when working he loves to give back to his community and most importantly he loves to see the students seeing your guyss faces cheers me up everytime said mejia previously mejia served in the united states air force he was in charge of the suicide prevention program he is also a percussionist he plays the drums congas and african drums as well also if you couldnt tell he loves to sing hes a big music enthusiast and likes to whistle while occupied when he has some down time he loves to spend time with his daughter abby,0.999824960131441
60,what does the world thinks about americans not all americans are aware of the common stereotypes many people hold about them around the world while there may be some truth behind the origin of stereotypes they are not accurate portrayals and cannot possible apply to everyone in a large group most americans are wealthy people all around the world believe that most americans are rich and have nice cars and houses however while there are many rich people in america 78 percent of fulltime workers said they live paycheck to paycheck up from 75 percent last year according to a recent report from careerbuilder americans can only speak english everyone believes that americans do not speak any other language but english according to gallup news service about one in four americans can hold a conversation in a second language americans are lazy many people think that americans are very lazy but in fact america is 5 in the list of the most workaholic countries after japan australia south africa and south korea according to a study conducted by rasmussen reports the same study found that 40 percent of americans work more than 40 hours with 9 percent of people working more than 50 hours every week americans do not know their neighbors many people think that americans do not know their neighbors at all according to pew research a little more than fourinten american adults know most or all of their neighbors,0.9990963320535787
61,homecoming football game 2017,0.9866262019365015
62,annabelle creation keeps viewers jumping with unexpected horror in every scene this film is rated r viewers under 17 must be accompanied by a parent or adultguardian in order to watch the movie annabelle creation a prequel to annabelle 2014 is a classic horror movie made to terrify the viewers to a new extent the movie focuses on a dollmaker and his wife esther whose daughter annabelle dies by a car accident later they offer to host a nun and six orphans in their home the real horror starts once an orphan enters the prohibited room in addition to the horrifying annabelle doll the setting was in an isolated area with acres of land in the movie there werent any neighbors shown in the quiet town where most people had a lot of land and lived a large distance from each other the house was very old and weary which gave the feel of a haunted house david f sandberg best known for his work on lights out was chosen to direct annabelle creation while screening for the cast the director had no nationality or age preferences the cast was handpicked to fit in each role perfectly most of the cast had never starred in a horror movie before stephanie sigman who played sister charlotte in the movie called down a priest to get the set blessed since she was creeped out by the doll,0.968955483504408
63,national honor society stuffing stockings for children in need as the holiday season comes into full swing it also marks the start of gift buying although it is the most wonderful time of the year for some this season can be very stressful for others to help children in need the national honor society nhs hosts its annual service project nhs members collect goods and fill stockings for the salvation army angel tree for the past couple of weeks all hylton students had the chance to pick up stockings and toppers in e111 they pick a gender and age see the list of suggestions and fill it with appropriate toys then cap it with the topper and return the stocking hunting for stocking toys for infants toddlers and preschool children seem to be the most popular from the high school students said facs teacher and nhs sponsor ms loretta bryantkline this is the second year hylton has completed this service project ms bryantkline oversaw this project this year as well as the last and also ran it at her old school for five years before coming to hylton it helps area children have a little something extra on christmas morning especially those who have their main gifts provided by the untrimatree or adoptachild programs said ms bryantkline not only are the angel tree stockings helping children in the community but it is a humbling experience for the students filling the stockings as well,0.9998498166438711
64,should lgbt people have to come out anymore coming out verb kuhming out a metaphor for lgbt people revealing their sexual or gender identities to family friends etc the definition of coming out makes the process seem rather simple a lesbian gay bisexual transgender etc lgbt person just tells a friend or a loved one that theyre lgbt but that is far from the case in 2018 many people are now asking whether coming out is even required anymore straight people dont need to come out so why would lgbt people need to the idea of coming out was introduced by karl heinrich ulrichs in 1896 he claimed that coming out was a means of emancipation and that if people werent open about their homosexuality the public opinion on homosexuals would never change this 122yearold idea is so significant that a national holiday was created national coming out day was founded in 1988 with an emphasis on the idea of coming out being a form of political activism one of the founders robert eichberg said most people think they dont know anyone gay or lesbian and in fact everybody does it is imperative that we come out and let people know who we are and disabuse them of their fears and stereotypes karl heinrich ulrichs and robert eichberg were born in a more traditional less accepting time period,0.8860128868029548
65,korean pop group goes mainstream korean pop sensation bts or bangtan sonyeondan released an extended play on september 18th their minialbum her consists a mixture of house fusion reggae alternative rock trap and electronic dance music her is the first album to be released since bts revealed its new brand identity on july 4 complete with a new simplified logo and an alternative english name beyond the scene according to the groups leader rm the purpose of this album was to reflect young adults who fall in love the album ranks on the billboard top 10 charts it won several allkills a term used to refer to a song that has managed to reach the 1 spot on the sevenmajor music site daily charts in korea simultaneously the second track of the album dna was the song that the group uses to promote over korea the music video released on sept 18 broke the record for mostviewed kpop video in under 24 hours with approximately 21 million views also becoming the first kpop act to earn 20 million views in under 24 hours dna talks about how two people fell in love and were meant to be together because of their dna the third track best of me had a noticeable edm genre to it american act the chainsmokers helped the boys produce this song,0.9967372312395398
66,academic award ceremony honors high achieving students on nov 29 at 800 am hyltons staff and parents celebrated students outstanding gpa by giving out awards to those who have earned a grade point average of a 35 or higher in order to meet the requirements each student must be enrolled in at least six classes to carry a unit of one credit students should earn a 35 nonrounded or higher and shall earn a 30 in each class the academic award ceremony has been going on since hylton first opened in 1991 assistant principal mr eric switzer said i believe in the importance of the ceremony and recognizing each individual and their success as a student switzer shared hes happy with the consistency of the number of students who attend the ceremony each year and is proud to see each student excel in education student rebecca alphonce said i was excited for getting the award this was my first year attending i hope to get it again next year hylton believes that academic success is the result of many positive factors as an educator it is very important to have students be successful and it is very exciting said switzer,0.9998963640289075
67,black mirror bandersnatch netflixs horrifyingly fun interactive episode netflix has snatched the attention of millions of viewers with bandersnatch a standalone episode of the hit show black mirror that adds interactive gameplay to make the sinister implications of the show even more chilling bandersnatch is set in 1984 and is centered around a young game programmer named stefan butler within the first five minutes appears your first choice netflix prompts you to choose between what cereal stefan eats for breakfast frosties or sugar puffs if a choice is not made in the allotted amount of time netflix chooses one for you once a certain path is completed the player is given the option to go back and make a different choice the player subsequently plays until they reach a final timeline as we follow stefan throughout his day we find out he is in the midst of creating a video game based off jerome f davies book bandersnatch a chooseyourownadventure story where the reader gets to decide his path the title and the chooseyourownadventure aspect parallel the movie creating a sort of inception the player is controlling the main character of bandersnatch as the protagonist is controlling creating and reading bandersnatch the appeal of bandersnatch rests almost exclusively upon the novelty of the game interface paired with a fatalistic message that usually accompanies black mirror episodes,0.9979603226863959
68,golden globes fashion who was serving looks and who wasnt the golden globes has started the award season and along with it a wave of new celebrity fashion trends and fails alike the globes always gives us something new creative and designer to gawk at here are the highlights looks 1 lady gaga rating in a stunning periwinkle valentino dress lady gaga absolutely stole the title of the best outfit of the night the dress was simple elegant and all around glamorous a perfect piece for the night 2 billy porter rating when i first saw this outfit about seven hours ago my jaw dropped billy porter singlehandedly destroyed toxic masculinity and raised the standard for all mens fashion every award season we get a round of men wearing boring black tuxedos and if were lucky they may have slightly pattered blazers but this look absolutely demolished every other mans outfit 3 kiki layne and allison brie rating sheer tulle is definitely in this season and layne and brie definitely rocked it with the soft pastels and bedazzled aspects these two definitely made a statement 4 lupita nyongo chadwick boseman and danai gurira rating the stars of black panther excluding micheal b jordan his bland black tux just wasnt up to par looked absolutely amazing in their bold outfits chadwick boseman as he did at last years met gala held up mens fashion along with billy porter of course lupita nyongo looked vibrant as always but i think the real star was danai gurira,0.9987745774283862
69,seniors defeat faculty 117 at homecoming kickball game the class of 2018 beat members of cd hylton high schools faculty at the third annual seniors vs faculty kickball game on friday oct 13 with a score of 117 although turnout was low this year the enthusiasm for the relatively new tradition was still high karle traore one of the seniors participating in the kickball game expressed her satisfaction for the outcome of the game and her pride in the senior class some speculation has recently been circulating about the close nature of the kickball game in the past the seniors have been at times 10 or more points ahead of the teachers whereas this game the seniors were only ahead by 4 points at the end of the game i think if you win you win its not about how many points it can be one point if its 1110 we still won so as long as we were up there and we didnt take the l we were good said traore in response to the derision there was also some contempt towards the playing style of the faculty members some of them were slow traore remarks they were trying to get everybody out but we pulled through in the end so it didnt really matter mr scott nestlebush teaches history here at hylton but traded his dress shoes for a pair of sneakers to play pitcher at fridays game,0.9999536762947718
70,varsity boys lacrosse wins first game of the season on friday march 14 varsity boys lacrosse played their first game at osbourn high school the bulldogs had their first victory for the season winning the game with an impressive score of 17 to 1 junior joseph wright in the attack position scored four goals and had one assist the bulldogs had 40 total attempted shots on osbourns goal in the second half of the game hylton scored enough points to have a running clock meaning the clock is only stopped for a timeout varsity boys lacrosse is coached by coach joseph campagna and coach brandon nuzum with assistance from coach vinny falletta and coach brian barron the team consists of 27 players and has two freshman players jailan stewart midfield and dylan hammers goalie senior dylan keiser attack said it felt good to dominate a team with my team friends and starting off the season with a win there is no better way to start and get hyped for the season sophomore giovanni falletta defense said we played really well and it was a great start to the season with only three penalties for hylton and two for osbourn it was a relatively clean game one goal was saved by freshman dylan hammers the win was a promising start for our boys lacrosse team senior sean mahan said the team is a good group of guys and we have the potential to bring home the spriggs cup come watch the next home game on thursday march 28 vs battlefield high school,0.9999156125796439
71,welcome to driving the rules of the road getting a drivers license is a huge milestone and provides a great feeling of freedom however while it is a time to celebrate it also opens up more doors of responsibility that the new driver has to take into consideration if the driver doesnt do so then heshe can get stopped by the police and ticketed or cause an accident here are a few tips to keep your cool and your car while driving keep off the phone this is probably the most obvious issue one can fix in the car but at the same time its the hardest for some people to do according to the national highway traffic safety administration nhsta there are an estimated 660000 people who use their phones in the car while theyre driving this is extremely dangerous because it leads to accidents and injuries as well as death it has gotten so bad that some states including virginia have passed laws that ban the total usage of phones while driving for drivers under 18 putting down your phone doesnt hurt dont even touch it if its absolutely urgent set up a handsfree system in your car dont drive drowsy driving while tired is extremely dangerous sure sometimes homework takes a while to complete but driving with little sleep is not only unhealthy it can lead to erratic movements and accidents,0.9905910065373276
72,behind the scenes of hylton drama,0.9814946607524204
73,five tips for senior year success senior year is an exciting time of ones life there are so many new life changes but with that comes so much more responsibility to make sure you make the most of senior year here are five tips you should follow be organized there is a lot of work to be done senior year there are a lot of dates to remember for school and college applications to keep you a bit more stress free you should buy a planner and use it daily to keep all dates in one place 2 apply early to college if there is an option to apply early action to college please do so this will require you to start working on college applications early in the summer but in the long run it will give you a lot of time to apply to scholarships and make your decision dont procrastinate if possible you should do your homework the day you get it and you should utilize all the free time you get in school due to the extra load of applying to college procrastinating will make you fall behind on a lot of work and you will feel a lot more stressed use your resources if you need help writing college essays definitely go and ask your english teacher to help you,0.9999665120098177
74,students take a stand against climate change students around the world from uganda to norway are walking out of school on march 15 so government officials and business leaders take action against climate change source dogo news this movement was started by 16yearold greta thunberg from sweden inspired by parkland she has camped outside of the swedish parliament every friday since august 2018 she is speaking out and protesting against lawmakers who failed to meet climate change commitments they previously agreed to as part of the paris agreement the movement continues to grow students around the world are concerned they wont always be able to count on clean water and air they are speaking out in hopes of saving their planet generation z children born between 1997 and 2012 has a chance to make things better before they become even more dire according to the united nations we only have 11 years to avoid catastrophic levels of climate change which would lead to events like extreme drought floods wildfires food shortages and water shortages students demands and wants from the protest vary from country to country but they share one common goal decrease greenhouse gas emissions in the us students are walking out and demanding that the government base its decisions on scientific research students expect the government to represent their interests and take action on related environmental issues including clean water supply flint michigan conservation of public land and wildlife,0.9931641213649522
75,the oxfam hunger banquet in pictures,0.9795636457749651
76,bohemian rhapsody bringing queen and freddie mercury into a new generation if theres one thing generation z knows its all the harmonious and seemingly meaningless lyrics to bohemian rhapsody it seems that our generation is obsessed with the music of the seventies and eighties so naturally i was dying to see bohemian rhapsody i knew and loved the song and what would be better than a movie dedicated to the man who created it i went in not knowing much about queens discography i knew the classics of course we will rock you and another one bites the dust but i knew nothing of the bands history nor much about their legendary frontman farrokh bulsara aka freddie mercury the movie starts out with freddie on his way to perform at live aid and the film documents his life from his beginnings in music till that very concert my first initial surprise was to learn that freddie mercury was parsi not white this is a common assumption most likely due to the fact that we usually presume that those with lighter skin tones are white the fact that rami malek an egyptian actor played mercury made it even better they didnt whitewash the frontman at all tylerpapercomrami malek as freddie mercury another surprise was in the singers relationship with mary austin which is documented early on in the film,0.9902819174858001
77,firstyear teacher keeps chemistry fun mr jordan daniel frank is a firstyear chemistry teacher after earning his bachelors degree in chemistry frank set out to obtain a job working in the dc area when he heard of an opening at hylton he knew it would be a perfect fit franks interest in teaching and chemistry really sparked during his sophomore year of college his peers advised him to teach due to his former experience and unique teaching style frank believes in trusting the students to do their own work and use their time wisely i want my students to realize they have a responsibility once they step in this class said frank he aims to make chemistry fun for his students by engaging them in interactive activities sophomore shelby sonnier said he has an amusing way of conveying chemistry to his students he challenges his students in games of kahoot and he makes it very fun to play said junior ethan marotske frank likes being up and about on a field or in a classroom he plays sports and spends time outdoors to unwind after a long day music is also one of his interests he plays guitar and even published his own song island time on spotify if you want to listen to his song island time go to httpsopenspotifycomtrack1vpzid18h6gqnqfyrynxze franks favorite part of teaching at hylton is his students energy,0.9994663959239612
78,holiday gift guide 2017 buying gifts for your loved ones can be difficult especially if its last minute and youre balling on a budget never fear this guide has got you covered here are 5 creative gift ideas for every member of your family all under 20 mom established custom mug 14 shipping not included a thoughtful gift for your mom or any mother figure in your life especially if they love tea or coffee theyll remember their favorite child hint thats you every time they take a sip httpswwwetsycomlisting517412924momestablishedcustommugmomgaordermostrelevantgasearchtypeallgaviewtypegallerygasearchquerypersonalized mom mugrefsrgallery3 dad razor blade sharpener 1995 shipping not included save the environment and your dads face httpswwwuncommongoodscomproducthandmaderazorbladesharpener brother personalized distressed leather wallet 1989 shipping not included httpswwwetsycomlisting553709101distressedleatherwalletpersonalizedgaordermostrelevantgasearchtypeallgaviewtypegallerygasearchqueryrefsrgallery6 everythings better when its personalized sister matching sister keychains 18 shipping not included httpswwwetsycomlisting492921316bigsismidsislilsisnecklacesistergaorderpriceascgasearchtypeallgaviewtypegallerygasearchquerymatching sister necklacesrefsrgallery47 its always cuter when youre matching your furry friend front carrier for dogs 1952 shipping not included httpswwwamazoncomdpb0081xiiu2tagbfelena20ascsubtag43922322c292c312cmobileweb2c02c0 be that extra with your dog or cat,0.9874968176840017
79,get ahead in the game football cross country volleyball golf field hockey and color guard will all begin heavy conditioning in either the spring or summer in preparation for the fall season student athletes must complete the prerequisites before participating in conditioning according to the hylton athletics page all fall athletes must have a valid vhsl physical form dated after may 1 2018 they must also attend a concussion class prior to the official tryout date for their sport each sport varies on conditioning dates and times field hockey and volleyball started conditioning in april while football will have conditioning throughout all of july its important to check the sports webpage for extra information students who have participated in conditioning before say that its beneficial and it teaches you the basic skills that youll need to know before tryouts said senior sylvia chan statistically students that begin conditioning for a sport before the tryout date have a higher chance of making the team than those who didnt fully commit to training participating in a sport provides many personal and academic benefits to students many hylton athletes receive sports scholarships each year,0.9995718266064975
80,its a womans world the gap between the privileged and the underprivileged is wide and growing particularly for women planned parenthood plays a large role in empowering young people through education to make smart decisions to support the future they envision the organization aims to educate and provide high quality services in the areas of family planning sexual orientation gender and female wellness planned parenthood has been making a difference in the lives of women dating back as early as 1916 the organization helps to close the gap by providing access to healthcare for many poor and young women who would not otherwise have access to these services filling this unmet healthcare need enables these individuals to utilize preventative health services to safeguard their health the current political climate is making it harder and harder for some of the most vulnerable individuals in society to obtain healthcare women in particular are seeing many options slip through their fingers planned parenthood may not be available at all in the coming years due to the increasingly heavy push to cut the organizations funding access to healthcare is a major issue if planned parenthood is diminished the health of many women as well as their families will be at risk arguments made against planned parenthood with the implementation of clinics like urgent care is simply unimaginable clinics across the nation not only have no comparison in level of support given but they are also few and far between,0.9998607108306997
81,dress up for dressember have you ever thought that by simply wearing a dress you can change someones whole life well thats exactly what dressember does dressember is a creative challenge to wear a dress all thirtyone days of december the challenges purpose is to raise awareness of human trafficking and enslavement all over the world wearing a dress serves as a conversation starter to educate your community about modern slavery and human trafficking currently the center for international studies and languages cisl program is currently leading dressember at hylton along with girl up the united nations empowerment program for girls betsy campagna the cisl coordinator and assistant principal said i am really excited to be participating again this year with students in the dressember campaign it is so much more than a fashion challenge where you commit to wearing a dress or a skirt for the month of december its an opportunity to raise funds to fight human trafficking the girls of the cisl committee showing off their dressember dresses to become apart of the action simply commit to wearing a dress or skirt all thirtyone days of december then create a fundraising page keep track of the amount of money you raise all the funds go to the international justice mission ijm the biggest antislavery organization remember to set a goal to signify the amount of money you want to make and get ready to change the world to learn more about dressember or create a fundraising page visit httpswwwdressemberorg or watch this video,0.9990265565048723
82,winter break flakes cant decide what to do over winter break no worries here are some activities to do 1 ice at gaylord national ice is an indoor attraction where two million pounds of ice is created into sculptures it is kept below nine degrees so dress warm ice consists of four ice slides colorful lights and the story of rudolph the rednosed reindeer prices according to ages down below 3 and under free 411 3100 12 3800 2 zoolights in dc every year dc hosts the zoolights they are led lights decorated all around the zoo want to visit the winter wonderland check them out zoolights has a free admission and anyone can go to enjoy the music lights and shows 3 ice skating at the pentagon this is the largest ice skating rink in nova anyone can skate and enjoy this icy wonderland anyone who is scared to skate no worries the ice center provides rails to hold on to so no need to fear 4 family yoga old town manassas on december 26 from 530630 in 9415 main street they are hosting a family yoga day for all families if you want relax and get a good stretch in this is the place for you one adult and a child cost 2000 any additional members just only 1000 extra 5 georgetown glow this is the place for you if you love to see artwork a group of artists set up their illuminated artwork using lights around a neighborhood,0.9979522812338124
83,20 books to get the bookworm in your life this holiday season the crazy rich asians trilogy by kevin kwan these wildly entertaining and drama filled books are great for anyone looking for a fun easy read you can purchase the trilogy for 2939 at amazoncom or barnesandnoblecom 2 fun home a family tragicomic by alison bechdel alison bechdels memoir of her father turned tony awardwinning broadway musical is a beautiful story about identity and growing up lgbt you can purchase this book for 355 at barnesandnoblecom 3 persepolis by marjane satrapi marjane satrapis memoir about her childhood and leaving wartorn iran to go to school in europe is heartwrenching and a very important story to be told you can purchase this book for 2076 at barnesandnoblecom 4 a simple favor by darcey bell this comedic thriller hit the screens earlier this year but as we know the book is always better you can purchase it for 1619 at barnesandnoblecom 5 little fires everywhere by celeste ng little fires everywhere is a brilliant book about a pictureperfect family and the mother and daughter who upend their lives named book of the year by npr its worth the read you can purchase it for 1675 at barnesandnoblecom 6 the song of achilles by madeline miller this modernday spin on the iliad is a beautiful and haunting story of love loss and identity,0.9978111481369898
84,end of quarter catch up the end of the marking period always seems to come around faster than students can handle a surplus of assignments and tests you think you had time to make up are suddenly urgent deadlines here are some tips to help students finish out the quarter strong regardless of how stressful the process of catching up can be first of all make a list planning is crucial in making the most of the little time you have to complete a large amount of work your list should not only include your goals and things you need to get done but also smaller deadlines once you complete something check it off and reward yourself this should be something small like a break that wont veer you off track focus is critical in your catch up cram session dont forget to pace yourself just like running a race if you exert all of your energy at the beginning you wont be able to finish strong be sure that youre not getting ahead of yourself as this process is easily overwhelming as simple it may seem it is necessary to eat breakfast and get eight hours of sleep each night you have to be at your best to perform your best even though youre playing catch up on the past dont forget to stay focused on the present,0.9991652709048207
85,spring sports signing day five of hyltons student athletes signed their letters of intent to continue their academic and athletic careers in college girls soccer players emily truman jasmine bryant jordyn davis and kierra mcgee along with baseball player daniel hupart were all surrounded by friends and family as they took their next step girls soccer coach tiffani washington spoke about how proud she was of seeing all these girls grow over the last four years together and how close they stayed together as a team emily truman echoed her coach in stating how the team stayed together and could always overcome the struggles we win through them together said truman mcgee said if you keep a positive mindset you can get through anything when asked about their favorite memory playing for hylton individually truman bryant davis and mcgee all said that it was the time they have spent with their friends playing on the team even though we lose sometimes its still fun to play with them said davis truman will be playing for chowan university next fall she is excited to break records and trumans drive will certainly push her to do that jasmine bryant has committed to elon university where she is ready to make a change in their soccer community and just win bryant wants people of the hylton community to keep their head up play hard play strong play smart and have fun jordyn davis will be attending the university of mount olive,0.9998287169922583
86,cassady junior principals son joins student body for many starting a new school senior year seems like a daunting prospect the unfamiliarity of the new environment and teachers is somewhat amplified by hyltons 2500 student population this transition may be easier however if your father is the principal of the school this just so happens to be the case for joel cassady number 64 an unstoppable senior left tackle on the hylton football team joel was homeschooled up until high school by his mother gloria cassady in ninth grade he transferred to grace preparatory school a small private christian school in north stafford where the class size was around 1113 students joel decided to make the switch from a quaint private academy to the hustle and bustle of hylton for multiple reasons tressa seetinfrom left to right joel cassady sara switzer and makenna dixon dressed up as characters from monsters inc for nick vs disney day i wanted to come to a bigger school to prepare myself for class sizes in college said joel other than the strive to become accustomed to larger class sizes in college another perhaps more allencompassing goal of joels in coming to hylton was to pursue his lifelong dream of playing football although many have the same sentiment it takes on another meaning for cassady when he was merely two years old he had a golf ball sized tumor removed from his cerebellum,0.9994304091939646
87,high school looks so much cooler on tv there are many different problems at schools and in educational systems in many developing countries people in these countries dream about studying in america they think that american schools are the same as they are in movies schools in america are much better in many ways but they still have their own problems i asked some students to share their likes and dislikes about american schools and heres what they had to say i like american schools because they let us try new things but i do not like the attitude of many students towards teachers said sophomore christina kim the education system is based on grades instead of material learning we have an amazing football team and plenty of sports teams prom is always an amazing experience and overall we have tons of school spirit i went to school in germany and they had no school spirit said senior sean mahan i like the socialization like the friends that i make and the people i talk to but i do not like the 5 minute period in between classes its too short said junior ashley nelson i love the american high schools offer many different general class types like math english history and science until i graduate i also enjoy that abundance of electives that i have to choose from,0.9971784660198703
88,letter to the editor we deserve honest communication my name is victoria miranda as a student leader i decided to speak to the school board at the may 1 meeting following the april 30 incident here at hylton i was upset by the way the situation was managed i had a few points i knew i wanted to convey to the school board i commented on the timeline of events and the fact that there were two hours between the incident and when we were genuinely in a lockin i also pointed out that it wasnt until 430 pm that it was communicated to us that we would be staying until the police conducted a full investigation i questioned why a class change took place after the incident and why we werent immediately placed in a lock down i also shared how we had to rely on social media and text messages to gain an understanding of what was going on in our school it was frightening to hear rumors about a gun before receiving any official information at the same time the rumors seemed to note there was not an immediate threat to our school which was a huge relief there absolutely should be an examination of the protocol we use in our county to respond to crisis situations the next time a weapon is brought to school we might not be so lucky,0.9418937016396746
89,expand your horizons study abroad the us department of state offers meritbased scholarships for american high school students to study abroad from three weeks to an academic year previous language study is not required but most scholarships require students to have a 30 gpa or higher these programs offer students additional study abroad opportunities to many different countries and provide financial assistance students live with host families engage with local schools and gain skills to be competitive in the global workforce here is more information about the us department of state exchange program offerings 1 cbyx congress bundestag youth exchange explore german culture and language length academic year scholarship covers most costs additional needs based funding available wwwusagermanyscholarshiporg 2 yes abroad kennedylugar youth exchange and study abroad study in countries with significant muslim populations in the middle east africa asia or the balkans length academic year scholarship fully funded wwwyesabroadorg 3 nsliy national security language initiative for youth immerse yourself in arabic indonesian mandarin hindi korean persian russian or turkish length six week summer or academic year scholarship fully funded wwwnsliforyouthorg 4 youth ambassadors learn about civic education do community service and develop leadership skills in central and south america length three weeks in the summer scholarship fully funded wwwworldlearningorgprojectsyouthambassadorsprogram,0.9988686697418808
90,the grammys who was serving looks and who wasnt sunday nights grammy award saw many controversial and unique outfits ranging from cardi b in a vintage 95 mulger couture post malone in a rhinestone star covered pink ensemble and many other celebrities wearing fashion endorsing the policies of our current president nonetheless its award season and weve got to discuss the new trends and the complete fails looks 1 bebe rexha rating after having many designers refuse to dress her due to her size bebe rexha had one of the best outfits of the night the color the tulle and the cut all suit and fit her perfectly she was definitely one of the bestdressed women of the night 2 dua lipa rating while i dont love the top of the dress the cut the color and the train all work beautifully together it is bold trendy and not just a solid colored sparkly dress like we usually see 3 tracee ellis ross rating firstly this year we didnt have many women rocking suits so thank you tracee first and foremost for that secondly while this suit is a loud color it isnt obnoxious or overly bright its classy and the snake belt adds a certain flair to the whole thing 4 cardi b rating people have been buzzing and making memes out of this outfit all week and in my opinion its not the most attractive piece weve seen but it is a vintage 95 mulger couture,0.9997711982857699
91,beautiful boy the truth about drug abuse the indie film beautiful boy was recently released nationwide its an amazon studios movie that shows the harsh truth about the path of drug abuse based on a true story father david sheff steve carell gives viewers insight about the strain drug abuse puts on a family son nic sheff timothee chalamet is addicted to alcohol and drugs specifically methamphetamines in an interview with people httpspeoplecommoviestimotheechalametsaysdontdodrugsisntthedirectmessageofbeautifulboy chalamet explained that the movie isnt meant to be a public service announcement psa rather it aims to show the full impact drugs can have on the whole family its supposed to portray david and nics story as a firsthand warning of how addiction can ruin ones life in the personal context but perhaps more eyeopening the movie shows how devastating it can be to everyone around the addict said chalamet in the interview david and nic sheff both wrote books on their related experiences nic sheffs book is titled tweak growing up on methamphetamines and davids is called beautiful boy drug abuse is a topic that affects many high schoolers and people are not always fully educated on the aftermath the most common drug in high school is marijuana which often leads to using other drugs drug users dont always fit the typical stereotype they can be athletes and honor roll students,0.9953636302473827
92,michael jacksons scream album michael jacksons estate released a halloween themed album titled scream just in time to play those spooky tracks for halloween night with halloween crawling around the corner what is the season without grooving to the thriller the spooky album features 13 hit songs from michael himself songs that feature the jackson five including this place hotel and torture are nice throwback pieces to have on the album the album features michaels collaboration with rockwell called somebodys watching me the setlist continues with classics like dirty diana ghosts the duet he sang with his sister janet jackson scream and the most famous halloween anthem of all thriller the songs perfectly set that ghoulish mood there is a bonus track on the album blood on the dance floor x dangerous which is a new remix created by the white panda the remix consists of a smooth mashup of the songs blood on the dance floor and dangerous the song choices on this album grasped the theme for this time of year and would be the perfect halloween playlist at any ghostly party the danceable songs just make you want to whisk yourself off into the bonechilling night,0.9979348572163953
93,hylton named a pwcs school of excellence hylton was one of 56 prince william county schools to earn the 20182019 school of excellence distinction this is hyltons seventh time on the list in its 28year history hylton was on the list twice in the last three years it previously earned this distinction in 2016 in a staff email principal mr david cassady said this is truly your award and i am so very proud to be your principal hylton exceeded many other schools to earn the distinction hylton is one of six high schools including colgan battlefield osbourn park patriot and woodbridge on the list i am very proud of the progress our schools are making said steve walts pwcs superintendent of schools in this article according to the article the criteria reviewed to earn the distinction includes absenteeism dropout rate wellness and overall climate satisfaction for parents and teachers hyltons ontime graduation rate is one area that sets the high school aside from its peers our vision moving forward is that we want everyone to graduate on time said assistant principal mr eric switzer switzer also said im most proud of the family aspect of our school we stick together as a family to achieve our ontime graduation rate it takes a team to accomplish this many staff members and students expressed their pride in hylton,0.9995131838939321
